doc_id	text	is_hate
1818	It 's an unfair representation of a nation Some random bulgarians [ IMG ] http://photos-b.ak.fbcdn.net/hphotos-ak-snc3/hs477.snc3/26143_100549093315633_100000816283788_13289_6985315_n.jpg [ /IMG ]	0
3493	There's no way to stop them from coming to Canada all that is needed is proof of ownership of a house in India , africa etc and they can enter in on a tourist visa .	1
10521	Once the blood line is mixed it is no longer white and is ruined .	0
7306	How about a tactical pen ?	0
4292	Verl : Rechts-Rocker lebt bürgerlich in Verl | Neue Westfälische , Nachrichten aus Ostwestfalen-Lippe , Bielefeld , Gütersloh , Herford , Paderborn , Höxter , Warburg , News , Meldungen , Informationen - Neue Westfälische - Verl For days over Yule , the Zionist controlled press and Antifa scum have been laying siege to Marco from Sleipnir 's family home .	1
3975	You've managed to climb your way out of the valley of deceit and you 've found your way to the pastures of truth .	0
1499	When ever I see these white children murdered by these sub humans it makes me so angry I could cry .	1
10663	It is good to hear from racialy minded youth like yourself. !	0
1952	Quenten Demps , 44 , was arrested Saturday on a first-degree murder charge in the killing of Elizabeth Clemente , 37 .	0
9668	The supposed trauma of a fictional event passes on thru generations but the genocide of our people is met with mass apathy .	0
5337	Thank You I have others posted through out this thread But here 's a few more From the Going to the Sun Road .	0
5929	Click to enlarge , then save to desktop to use ! cb punet square1.PNG cbr punet square1.PNG ca punet square1.PNG I made these a few days ago and was using them on Craig 's List in Europe .	0
672	I have 2 friends in CS and neither has EVER worked with a black .	0
10425	but if you print it and get it into comic stores , you get a lot more coverage of the population , my oppinion .	0
9352	Music Lessons .	0
4994	Email me at ericahoesch@ntelos.net.	0
4499	Or call us on 085 2455043 between 9am to 10pm , Mon to Sat. Thank you , Michael Quinn .	0
4685	For example , almost all the 12 year olds last year dressed up a `` Wiggers '' , `` Whores '' , or `` Pimps '' for Halloween !	0
6419	Anybody else notice we have a lot of asians showing up here lately all wanting to share their thoughts ?	0
1466	SNICKERS ® - `` Coach '' - YouTube	0
9613	When Jimmy snapped the pass to Johnny he dropped the ball , then recovered it on his own 36 yard line .	0
2697	It 's more fun that way , too .	0
3670	There is some bad news .	0
2532	LOL, ok I give up I just had never heard that specific word before and it was n't in my dictionary .	0
8306	Ex - ( A Taurus would n't have a chance , lol ! )	0
9166	sure I will take note but I will continue to point out how you refuse to disclose any info that may give away your position on topics relating to WN .	0
1939	I was so shocked to see all those blacks when i moved to Holland : S	1
2338	Fathers of Sweden watch out for your daughters ' safety !	0
10536	Hopefully in a few years you can alter your life style somewhat and hope to be able to bring down your blood pressure naturally .	0
3931	We will stand shoulder to shoulder with you on this fight .	0
1822	I've seen some other nationalities ones in the world as well .	0
3664	In this text there is a table of how they are going to destroy our culture and implement their communist state .	0
3286	Make sure you have a security team for Justin Barrett whenever he speaks in public in case the unwashed scum try anything again .	0
7117	Variety is always better than putting all your eggs in one basket .	0
9209	Are you sure on the BSA thing ?	0
6995	The sexual references are there .	0
1620	A citizen will have the right to bear arms and encouraged to exercise it .	0
3857	If you want to be treated with respect then try showing a bit yourself you arrogant dismissive tosser .	0
4763	My God look who just finished his Taco for lunch !	0
4063	Is so readily happy to `` welcome '' .	0
5931	You are not worth my time kid so this is the last answer you will get from me because you are now on my ignore list as are the rest of the losers that stayed with jenkins .	0
10661	Post freely , in all forums .	0
8472	Literally .	0
2211	I am sorry but it is the truth .	0
4384	Greece and Serbia Against All / ????? ? ?????? ?????? ???? ( HD 1080p ) - YouTube Thank you brother Greeks !!!	0
277	So according to section C , what few jobs there are in our areas will be given to these people as well Thanks for posting this .	0
1196	I looked at the discussion and it is obvious that we are outnumbered by non-whites and race traitors and follow the other followers types .	1
6211	It is great to see one of the leaders of one of the top pro-White organizations in the world come onto Stormfront .	0
3476	`` Work harder white boy , my brother needs a new truck '' .	0
5648	I think it good strategy that we start these in small areas then grow outwards. perhaps 2 close communities can merge if they get big enough .	0
8278	Thanks for the good stuff on here to show my kids .	0
8758	I had a few glasses of boddington 's on tap at a bar a while back .	0
859	http://www.amv3.com/forum/viewtopic.php ? p = 5542#5542	0
6793	The Black race is yet to invent any kind of civilization .	1
3164	Maybe if you opened your eyes you 'd see that I did .	0
1869	Those poor kikes they cant even escape antisemetism in the country were it is punishable by death ( I am talking about palestinians )	1
4255	Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now .	1
469	We have two things wrong here , Mexcicans in a White homeland and a Pizza company sending a female in harms way .	1
8760	I think there are some great Country and Western songs about or related to driving trucks .	0
8146	I newer mentioned Samis haplogroup types .	0
3166	Still snooping , eh ?	0
5728	There are entire towns in various parts of Texas I have heard that will kindly show black folks right back the way they came from .	0
740	I had to get used to her looking like that because she looked so obviously fake .	0
2304	Or just say as You remember it and I 'll say if it 's correct .	0
3142	not sure where I got them mate , they look like they 're from a magazine though coz they 're scans of photocopies it looks like. will find em and post them	0
3107	Its a disgrace my sister has been on the waiting list for 6 years and their giving away houses to these scumbags	1
6900	Their control of all media is proof of that .	0
7735	They dont think a child of their own race is good enough ?	0
202	I wonder if Eddie has security guards present during his concerts or if he just relies on the overwhelming good will of the universe to keep him safe from the thousands upon thousands of screaming fans ?	0
5298	im a 21 year old white woman , mother of one 2 year old boy. i have been looking for others like me in oregon for quite some time now and have ony found a few .	0
6624	Almost all of the Middle East and North Africa was full of whites once upon a time .	0
4463	Yeah I think they 'd be much better off back home .	1
8848	Holland 's Got Talent - Amira ( 9 ) sings opera O Mio Babbina Caro - Full version - YouTube	0
